,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
346,"4540 La Jolla Village Dr San Diego, CA 92122",San Diego rocks A.,"San Diego, CA",12/17/2016,1,Recently they reduced the dinner portions and still keeping the same high prices. I like this place but most of the tables get very hot during late afternoon due to the location of sun light and the windows don't have proper screening as well.,92122
347,"4540 La Jolla Village Dr San Diego, CA 92122",Luis P.,"North Park, San Diego, CA",5/21/2014,2,I came here with no expectations. Ordered the cashew chicken and a few others. This is the worst asian food place I've ever eaten at. I would have to say that Panda Express is better than this place. Don't come here expecting anything remotely asian. Expensive over seasoned american food.,92122
348,"4540 La Jolla Village Dr San Diego, CA 92122",Kyle P.,"Del Mar, San Diego, CA",7/15/2017,2,"My wife and I enjoy P.F. Chang's... Just not this one! Food tastes worse than other locations and service/room is sub par. Mission Valley and Palo Alto locations are so much different. If you're around UTC, I would not come here unless you want a pricey bill with a lackluster experience.",92122
349,"4540 La Jolla Village Dr San Diego, CA 92122",Sara G.,"San Diego, CA",8/5/2016,2,"It's exactly what my stars say.  Just Meh, I always hear great things about PF's but I don't feel like the quality is up to par with the price.",92122
350,"4540 La Jolla Village Dr San Diego, CA 92122",Yvonne N.,"San Diego, CA",7/26/2014,2,Not the same PFChangs I remember.Food quality has gone down and the kitchen looked like the morning after a frat house party!   no bueno.,92122
351,"4540 La Jolla Village Dr San Diego, CA 92122",Heather D.,"Lafayette, CO",5/5/2017,1,Hair in the walnut shrimp - yuck!!!!  Then we had to haggle over the amount taken off the check when we had to send our plates with the hair food back.  Not cool!  We won't be back to this location because the manager evidently doesn't believe in making things right when there are quality issues.  Our waitress was sweet and we felt bad that her manager was not helpful.,92122
352,"4540 La Jolla Village Dr San Diego, CA 92122",Jason L.,"San Antonio, TX",6/28/2014,1,"This PF Changs is one of the the worst PF Changs I've been to. I've been to a lot but this one is horrible. Everything from the sometimes unclean tables to the hit and miss waiting staff make the over priced food a huge miss.I always order a Chang's spicy chicken and the chicken still tasted frozen, it might as well sing ""let it go"" while i throw it away and the rice was either over cooked or sitting too long. There were more things that i could complain about i'm tired and don't want to think about it anymore.If you want to go to a PF Changs don't go to this one.",92122
353,"4540 La Jolla Village Dr San Diego, CA 92122",Natalie L.,"San Diego, CA",10/13/2014,5,"Love the la jolla PF Changs!! Service is always fantastic and food is always tasty and of good quality!! Love love love the lettuce wraps! I could eat a dozen of them ! Definitely get the lettuce wraps, Gyoza, spicy tuna roll and dynamite shrimp ! Literally so delicious and the prices for happy hour are great! Will always be going to this place as long as I'm in la jolla :)",92122
354,"4540 La Jolla Village Dr San Diego, CA 92122",Daniel W.,"San Diego, CA",10/12/2018,2,"Sad to see this place going downhill over the years,everywhere you look it's worn and dirty. this used to be the ""cool"" place to go for happy hour,those where the days!  the company was taken over by a private equity firm years ago and this is typically what happens. anyway,stopped by today for the first time in a few months and was shocked  to see the lack of maintenance.dirty bathroom (the faucet was completely coming apart!)  and everything is starting to look old. ordered the spicy tuna roll and have to say the sushi grade would not pass at Ralphs sushi to go counter.  the staff was super as always and seems to put their best effort in trying to salvage this sinking ship,for me,it was my last visit.",92122
355,"4540 La Jolla Village Dr San Diego, CA 92122",Micah P.,"Midland, TX",3/23/2014,2,"This was not a very pleasant PF Chang experience that I had comparing to my past visits to other chain restaurants.  The only redeeming factor of this place was the service.  The location, food, and parking at the restaurant were horrible.  Also not pet friendly.This place has no self parking.  The only parking is valet.  To be able to park here you would have to find a space in the near by neighborhood, (which there is hardly any) or park at the mall across the street.  We parked at the mall and had to cross the La Jolla Village Dr to get the restaurant.  This is not the safest of cross walks  It is a six lane street that has a 45 mph speed zone.  People are always in a hurry at this intersection and seemed to look out for pedestrians in the cross walk.  We finally got there and waited about a half an hour wait time on a Wednesday night.  The ambiance, staff were nice, but that is about it.  We got our food and nothing was good.  The only redeeming thing of our meal was the lettuce wraps.  They do have the best lettuce wraps.  The entree though was barely edible.  We got the  ($17) Mongolian beef and the ($11) chicken lo mein.  Not only were they extremely expensive but  the food portion was extrememly small. And to top it off they both tasted like crap.  The lo mein was way too salty or dry and the beef was way too sweet and chewy.It will be a long time before we return to this place.  Either I will have some gift cards to use or a craving for some good lettuce wraps for me to return.",92122
356,"4540 La Jolla Village Dr San Diego, CA 92122",Josie Z.,"San Marcos, CA",3/27/2015,2,"Ambiance is good. Modern, urban. Food was consistently disappointing. The hot and sour soup I ordered was way too dark because it has too much soy sauce and it tasted bitter. We also ordered Singapore street noodles, kong pap chicken and fried rice, all mediocre. For 50 bucks the food is just not good enough.",92122
357,"4540 La Jolla Village Dr San Diego, CA 92122",G N.,"Santee, CA",7/9/2017,2,First time at this property....my plate had dried up food on it from previous use....kinda nasty!....The sesame chicken was bland and not much sesame on it....the eating environment was bad a lot of screaming babies to where i wantes to eat fast to escape....overall i am not a fan of PF Changs food not very chinese food tasting.,92122
358,"4540 La Jolla Village Dr San Diego, CA 92122",Erin R.,"San Diego, CA",10/17/2016,2,"Went for a business lunch, I ordered the honey chicken with brown rice.  I was given honey shrimp, when I mentioned it to the waitress she said that's what I ordered.  I do not eat shrimp, so I know I did not order it.  She said she would put in the honey chicken order.  After waiting for a significant time, she finally brought the order with the brown rice that had been ordered for the entire table when we first ordered.  We had run out of time, and I ended up taking my order to go.  Not only was the service horrendous, but she charged us for the shrimp that was never ordered.  It's really too bad as I usually enjoy PF Chang's but won't be going back anytime soon after this experience.",92122
359,"4540 La Jolla Village Dr San Diego, CA 92122",Sharon D.,"San Diego, CA",11/3/2014,2,My daughter and I went for lunch on Sunday around 1:30.  The place wasn't crowded at all.  Our waiter was horrible.  I ordered an ice tea with lemon.  I never got the lemon.  I even asked again for it.  Finally my daughter went to the bar and got me a lemon.  Then our appetizer never came.  He never ordered it.  From reading the other comments here I see we weren't alone in our displeasure.  I won't be going back there ever.,92122
360,"4540 La Jolla Village Dr San Diego, CA 92122",erik b.,"San Diego, CA",8/22/2017,1,"Wow, what a disappointment. Thought I was taking my family to a special dinner, only to discover if had been turned into a nicer Panda Express since I had last been there. What happened? Food OK, tables sticky, service good.",92122
361,"4540 La Jolla Village Dr San Diego, CA 92122",Mel T.,"Mira Mesa, San Diego, CA",9/1/2014,4,The chicken lettuce wraps are really good. Surprisingly better than I thought it'd be. And their fried rice is perfectly moist and still good as leftovers.,92122
362,"4540 La Jolla Village Dr San Diego, CA 92122",Scarlett C.,"Nashua, NH",7/2/2014,2,"I used to be a big fan of PF Chang's.  I met a friend here for lunch and ordered what I used to always get, Pepper Steak ... it lacked all flavor.  I did not end up eating much of it, instead I just pushed it around my plate. The only good thing they have going is their happy hour.  The spicy tuna roll and pork dumplings were both very good, but I cannot see coming here for a full dinner based on my experience above.  Bar tenders are really nice and the drinks are good too.",92122
363,"4540 La Jolla Village Dr San Diego, CA 92122",Bernadette K.,"Los Angeles, CA",8/6/2016,2,"The quality of this restaurant has really gone done hill. The prices have gone up and the quality of food has gone down.There's a certain sloppiness among the servers. When the servers had nothing to do, they engaged in serving tray spinning on their fingers....I will put this on a C list of restaurants",92122
364,"4540 La Jolla Village Dr San Diego, CA 92122",Skully M.,"San Diego, CA",3/25/2018,5,Excellent time!! From the server Austin to the GM Libette. The food was amazing ( let the waiter order for us - Kung Pao Shrimp & the Madrain Crunch salad plus a chocolate cake for dessert- good recommendation! :) Even the valet service was quick and personable. Prices very reasonable- got out for under $ 60 including tip,92122
365,"4540 La Jolla Village Dr San Diego, CA 92122",Bryan M.,"Spokane, WA",6/26/2017,5,"My first time here and I have to say hundred and 10% absolutely amazing, I had the sesame chicken which was phenomenal lettuce wraps with chicken the egg rolls were amazing crab wontons were perfect sangria drink was perfect overall the whole experience was absolutely awesome definitely recommend anyone in the area heading here for great dinner",92122
366,"4540 La Jolla Village Dr San Diego, CA 92122",Marilyn S.,"Chula Vista, CA",10/20/2016,3,"My mother, sisters and I arrived at this location around 2:30 on a Saturday. There were not that many patrons, and we were doted on by our servers. Our food was brought out in a timely fashion and everything from soup to nuts was delectable. We're originally from New York City and definitely know that this is NOT authentic Chinese food, but rather, a fusion that is designed to please a western palate. Be that as it may, the food was still delicious. I've been to P.F. Chang's Restaurants all over the United States, and they are not created equal.  My favorite locales are Alpharetta, Georgia, Chicago, Woodland Hills and Las Vegas. La Jolla is also quite lovely. However, we went to the P.F. Chang's in Eastlake (Chula Vista), and the food was inedible -- simple horrific.I like this location and will definitely return. The parking was also very convenient and free with a validation from P.F. Chang's.",92122
367,"4540 La Jolla Village Dr San Diego, CA 92122",John P.,"San Diego, CA",6/21/2015,5,"As always, PFC in UTC offers fantastic service, strong drinks and delicious food. If you're a fan of Asian fusion, this is a great spot to be. Staff was friendly, remembered my name from past times I've been here, and added good cheer and a personal touch to the already pleasant atmosphere. Enjoyed the northern style spare ribs, combo lo mein, and shared the Kung pao chicken and honeyed shrimp with the family.",92122
368,"4540 La Jolla Village Dr San Diego, CA 92122",Nikki F.,"La Jolla, CA",4/29/2017,5,"We're talking PF Chang's here so I'm already walking in with high expectations. The cuisine is always good and the vibe is lively. $5 valet in front makes parking a breeze or the restaurant will validate if you choose the self park garage. My fav dish: like many, the lettuce wraps can't be beat. There's just something special about this location and I quickly discovered what it was. That something is manager Lauren Murtagh. From the moment I arrived our server Sam, was truly warm and accommodating, She even went the extra mile to create something unique for me. This kind of exceptional service tends to start at the top and we watched as Lauren greeted guests and checked on diners. It's no wonder the entire staff is so great. Wonderful experience, will definitely be dining here more often!",92122
369,"4540 La Jolla Village Dr San Diego, CA 92122",Kye D.,"El Cajon, CA",11/28/2016,2,"I must say the portions are getting smaller & the employees are getting rude one of employees said said something to the other employee  just because I change my order not intentionally & he started laughing & looking at me..made me feel very uncomfortable, it just wasn't the right dish! Sorry.. So she got the manager because I told her too.. The manager was very understanding & well trained but the employee was unprofessional! Sad I won't be back to this location & this was is my favorite place..",92122
370,"4540 La Jolla Village Dr San Diego, CA 92122",Summer A.,"Las Vegas, NV",6/24/2014,4,"Great Happy Hour.  Great Moscow Mule.  The food, as always, was excellent.  I will definitely be back!!Only downfall, the parking situation.  If I wasn't with people that knew to bring the parking ticket to get verified, I would have had to pay to park.",92122
371,"4540 La Jolla Village Dr San Diego, CA 92122",Mia B.,"San Mateo, CA",11/5/2016,5,"Let me start off by saying I'm literally reviewing right after our visit because of how amazing our meal & server was. The parking is a little sketchy in the parking structure since it's very small & difficult to navigate, but they have valet for only $4. The wait wasn't great but not horrible (it's Saturday night, so it's expected). Our server, Katie, was phenomenal. I believe service can make or break your dinner, and she was fantastic! We were a table of five, and she always kept our waters full & provided information on how long the food would take up front (which we really appreciated - and the wait wasn't bad at all!). The host was nice as well as he validated our parking & took a picture of our group (by my request). The food was delicious (I recommend the chicken egg rolls); we had Mongolian beef, chicken lo mein, sweet & sour chicken, crab wontons, chicken egg rolls & pork dumplings. It was the perfect amount of food for us.Overall, highly recommend this place & Katie as your server! You can't have a bad experience with her!",92122
372,"4540 La Jolla Village Dr San Diego, CA 92122",Dan P.,"Las Vegas, NV",4/2/2012,1,"I've been forced to go to PF Changs for every birthday my GF's family has had over the past 5+ years...It's gotten progressively worse each visit.  First the serving sizes began to shrink.Then the service got worse.Finally, the quality declined.I order the same dish at the same location every time, so I have something to compare with, and my Kung Pao chicken has become a bland and flavorless half-sized portion of salty food.  I used to eat a ton of chicken and be totally full and still have enough for leftovers.  Not anymore.  Now the serving size is at least 35% smaller, if not half the size.  The lettuce wrapped chicken used to be enough for us to share, now there's tons of lettuce served but the filling size is about half of what it used to be.The quality of the service has also gone downhill.  Our waitresses never refill the water unless begged to do so.  Any special requests seem to be forgotten.  It usually takes a lot of effort just to get their attention.The quality of the food has really dropped too.  I asked for my Kung Pao to be ""extra spicy"" last night.  What I got was a plate with a half-serving of chicken and a whole 3 peppers!  Normally, there are dozens of peppers on the plate...so how come my ""extra spicy"" chicken would have only 3?  The chicken was also not very hot, clearly showing that the waitress had left it sitting for at least a few minutes.   I barely ate any of it because it was not warm, not spicy and too salty.  I didn't send it back because I knew it wouldn't be any better.PF Changs clearly doesn't care about quality...all that matters is profit.  They are resting on their reputation and it wont be long before people stop going.  I know I used to actually like it there, now I have to be dragged to go and I simply wont go if I am expected to pay...",92122
373,"4540 La Jolla Village Dr San Diego, CA 92122",Roland F.,"Rancho Santa Fe, CA",5/1/2014,4,"PF Chang's is great, a few times a year. It's funny because we really like the food here, the Kung Pao Scallops, Mongolian Beef and Honey Shrimp are all favorite entrees and the Salt And Pepper Calamari and the Lettuce Wraps are great starters.But for some reason, all the food tastes similar and it's not really authentic Chinese or even Asian. It's kind of its own thing with its own distinct taste. Everyone I know comments on this. And,while the food is great, it really is, it has such a distinct taste that I can't go there very often or I get bored with it.So, if you've never been try it out. You'll probably love it. Oh, and the drinks are amazing, especially the Key Lime Martini's, Nutty Uncle Chang and Buddha's Dream.It's a very noisy, bustling place so don't go if you want a quiet or romantic dinner, but if you're looking for a fun, happening place, it's perfect.",92122
374,"4540 La Jolla Village Dr San Diego, CA 92122",Juliana T.,"Draper, UT",4/12/2017,5,"I was surprised looking at the other Yelp reviews because my friend and I had such a good experience here. We went in late Tuesday night and our server was very friendly and helpful. I got the signature Lo Mein and the cooks adjusted it to my liking. It was a little oily, but that is really the only thing I found negative about this location. Otherwise, affordable pricing (if you order right) and lovely atmosphere.",92122
375,"4540 La Jolla Village Dr San Diego, CA 92122",Ryan C.,"Seal Beach, CA",4/10/2015,5,"Enjoyed our time here after a day at the zoo.  We were staying at the Embassy Suites so this was super convenient.  Seating was prompt.  It did take a while for someone to come around which was surprising because this place had more servers then I had ever seen for a restaurant of this size.  Server was helpful once he came around and then he took care of us very well.  Kids liked the honey glazed chicken dippers, my wife and I enjoyed egg drop soup, shrimp fried rice, and almond cashew chicken.  Everything was served hot, and with great of flavor.  The shrimp fried rice was especially good.  We took some cheese and chocolate filled wontons back to or room to enjoy.  They were delicious, especially the chocolate and raspberry dipping sauce.Bathrooms were clean and stocked.  valet parking was available for $4, while parking in the Embassy Suites structure was available with validation.Would return next time for sure!",92122
376,"4540 La Jolla Village Dr San Diego, CA 92122",Mary M.,"Moorpark, CA",4/9/2017,1,Went in with my boyfriend to have dinner and was told the wait would be thirty minutes. We waited the thirty minutes and were called back to be seated. After thirty minutes of sitting at our table without a single waiter or waitress coming up to even get our drinks let alone our meals we got up and left. Very disappointed. Probably won't ever go back; do not recommend.,92122
377,"4540 La Jolla Village Dr San Diego, CA 92122",August M.,"San Diego, CA",12/19/2014,3,Ugh.Great service.Nice ambiance. Great place for large parties and kids. Parking is a cluster.Chicken lettuce wraps. Large portions.Mediocre food overall.,92122
378,"4540 La Jolla Village Dr San Diego, CA 92122",Megan G.,"Kansas City, MO",10/28/2016,1,"Not good, poor service, tiny portions, forgetful and unapologetic staff. We ordered to go food and based on the reputation of this chain, figured it would be at least average if not better. They forgot multiple items, my husband had to walk back to pick them up as we're staying at a hotel, and then I realized they'd forgotten another item so I called to let the manager know. Ryan, the manager seemed annoyed that I was calling and said the guy that came back in already told us and we took care of it. I explained they'd forgotten something else, that I didn't want it, but just wanted to let them know because multiple errors on one small to go order seemed unacceptable and he might want to address it. Again he seemed annoyed and said, we already addressed it. Just not the kind of service you expect.",92122
379,"4540 La Jolla Village Dr San Diego, CA 92122",Trisha B.,"Huntington Beach, CA",1/6/2015,4,"Pros: Excellent service. Very comfortable, beautiful interior and ambience. Super convenient if you're staying at the Embassy suites, because it's essentially in their parking lot. Personal favorites: Mongolian beef, sweet-and-sour pork, and plain noodle low mein.Even when crowded, it's relatively quiet. Best banana dessert ever!!!!Cons:Not a fan of the salted caramel cake. Bottom line: I love PF Changs and this happens to be my very favorite one of them all!",92122
380,"4540 La Jolla Village Dr San Diego, CA 92122",Mairy S.,"El Cajon, CA",6/26/2018,1,"Very poor customer service, specially when you enter to check in your reservation, the gal named Tamara was beyond rude about are reservations that she messed up on and did not apologize.",92122
381,"4540 La Jolla Village Dr San Diego, CA 92122",Payam S.,"San Diego, CA",7/4/2017,3,Too much oil in too much salt in their food. We often get the Mongolian beef. Also like the orange peel chicken and the Chicken LoMein. Their wonton soup is huge and very filling. Always been kid friendly too.,92122
382,"4540 La Jolla Village Dr San Diego, CA 92122",Carol R.,"Philadelphia, PA",2/29/2012,2,"Probably the fanciest AND the worst tasting Chinese restaurant (if you can even call it that) i've ever been to. The food is the same quality as panda express, but just served on fancy plates in front of huge sculptures of random animals. I'd say the best thing here is the lettuce wrap, which i've had way better in REAL Chinese restaurants for half the price. Their beef is overly salted, and their chicken is super greasy. why why why do people eat here? Two stars because at least the service was good! Not their fault that the food sucks...",92122
383,"4540 La Jolla Village Dr San Diego, CA 92122",Sagar N.,"Tijuana, Mexico",8/14/2016,1,Served uncooked shrimp. An old couple sitting next to me was served cold food. Service was extremely slow.,92122
384,"4540 La Jolla Village Dr San Diego, CA 92122",Jc J.,"Dublin, CA",4/2/2014,1,"The only and only reason for eating at PF Changs was that it was next to the hotel and I was too tired. Sorry guys but this is really fake chinese food. I'm of Chinese descent.I took dishes where I was ""sure"" they could not go wrong.PF is overpriced for the quality of food you get. and the service was slow. the facility is loud and almost have to yell to hear each other. I took a chicken noodle soup and a honey walnut shrimp. Cannot go wrong with those dishes but honestly don't call yourself a chinese restaurant.",92122
385,"4540 La Jolla Village Dr San Diego, CA 92122",Adam H.,"El Dorado Hills, CA",7/9/2014,3,"Service was good here. Wait staff was very friendly and helpful.  They were always around to refill our drinks.The food, however, was fairly bland.  The chicken I got was overcooked and completely overflowing with sauce.",92122
386,"4540 La Jolla Village Dr San Diego, CA 92122",Vitaliy L.,"San Diego, CA",12/28/2014,2,"To put it succinctly, this place is basically an upscale Pick Up Stix.  I swear, the food is EXACTLY the same quality/taste.The service and ambiance is 2 stars.The food itself is not good.  Everything is either fried or covered with way too much sauce or both.  Skip this place.",92122
387,"4540 La Jolla Village Dr San Diego, CA 92122",Southern C.,"San Diego, CA",6/14/2017,3,The food wasn't as good as I expected. The Mongolian beef has good flavor but what's up with those giant pieces of green onions?  Why not cut them down into bite size pieces?!  The vegetable spring rolls were kinda bland. I've had better at 99 cent Chinese spots. The short ribs were also just ok. They came our room temperature...not hot. The ambience is nice. The service was great.,92122
388,"4540 La Jolla Village Dr San Diego, CA 92122",Belinda B.,"Anza, CA",8/10/2016,5,This was our first time here and our service was spot on. I appreciate that they offer a gluten-free menu which tops all others I have seen. The food was served hot and it was very tasty. We will make this a regular stop when we are hungry in San Diego. Thank you for a great meal!,92122
389,"4540 La Jolla Village Dr San Diego, CA 92122",Lisa W.,"Carlsbad, CA",11/21/2011,3,"Damn, all PF Chang's are the same, so Americanized-salty, oily, pricey, fake Chinese food. This place is perfect for the people who are scared to eat at a real, hole in the wall place, or just want to feel ""fancy"" eating some Chinese food. So why did I come here? (lol) Because it's the only place my Americanized bf's family knows of.The only thing I really like about this place is the lettuce wraps. It's the best, but everything else is either really salty or really dry. I think this place puts more msg than a hole in the wall Chinese place. We did the dinner for 2 thing, the hot and sour tastes like it was all soy sauce, my bf's cousin said it tasted like a fisherman's shoe or something. It was way too dark for hot and sour soup. Not the best. I suggest you go with the egg soup. Everything else, mongolian beef, peppered beef, sea bass, lemon shrimp, lemon chicken, etc was either waaay to salty or waay to dry. Overall, it's like Buca Di Beppo but Chinese food. Mass-chain Americanized restaurant. I think it's better to go to a hole in the wall Chinese place, pay half the price, get half the service, and wait half the time, but you'll be satisfy. Ohh, but for HAPPY HOUR: I would come here just cause they have lettuce wraps for $2 off, and a good selection of cocktails. Only 3 beers though, but I haven't hit this place for happy hour yet!",92122
390,"4540 La Jolla Village Dr San Diego, CA 92122",Kiki H.,"San Diego, CA",10/21/2014,3,"I don't go to PF Changs very often...not because I don't like the food, but this locations parking is a nightmare (you're basically forced to valet) and the most delicious options are very bad for you. Since I've been trying to watch my eating a little more lately before the holiday feasting arrives, I was pleased to find some lower-ish calorie options on the menu. I chose the Buddhas feast stir fry which was 420 calories. Although it was no orange chicken or chow Mein, it was pretty good, although not very hot. I'm a stickler for hot food but didn't want to make a big deal out of it since the rest of my party was really hungry. Service was good for the most part even though I was never asked for a refill on my soda which sat empty for half the meal.",92122
391,"4540 La Jolla Village Dr San Diego, CA 92122",Charlene C.,"San Diego, CA",2/15/2017,5,"Fresh Sushi -Fresh- Lettuce Wraps- Fresh Surf & Turf And DELISH Chocolate Cake. Thank you to the team that served our party of 14 last night on Valentine's day. Travis the manager was full of energy and professional. And our waitress, McKenzie, she was so fast & sharp. PF Changs La Jolla is the best location in San Diego County! Will be back.",92122
392,"4540 La Jolla Village Dr San Diego, CA 92122",Traci D.,"San Diego, CA",12/27/2016,5,"Ok Nick our waiter was great!  Made the experience at this location very pleasant. The food was good. Came out in a timely manner, correct, the way we ordered it. So grateful for that!  Very nice staff, clean restaurant, overall a wonderful experience. SO, if you like PF Chang's food but are liking for a good location then come to La Jolla. For sure, much much better that Fashion Valley!!!!!",92122
393,"4540 La Jolla Village Dr San Diego, CA 92122",Alice Maxine M.,"San Diego, CA",8/10/2017,1,"Sent this to Chang's but still too disturbed by such horrible service but mainly by complete lack of concern that have to post with yelp and facebook.They have all my info from credit card and haven't even tried to contact me or respond. No way I'd manage like this with social media so relevant these days.The parking problem needs addressed by city. Our car was two disabled and a driver who had no handicapped sticker. Parked at back side of neighboring hotel in valet space because psrking in hotel parking garage was too far to be able to walk for some. Where we parked wasn't much better. At no time was valet available. We tried. What I said on their webpage:""So sad. Have gone with family a dozen or more times and they've gone even more and all was superior. Yesterday was worst ever. Set up lunch for 6 and from minute res made it was  made clear by me from hostess on how special this person and her birthday celebration needed to be. Disasters didn't stop, starting with parking. One appetizer didn't come until asking several times. When asked waiter said he remembered talking about it but he didn't write it on order. It came at end of lunch then was packed stupidly and would have been inedible. My lunch didn't come with others and waiter said it was being cooked. 6 checks later waiter admitted he hadn't put it in. Finally arrived as check being prepared. So I sat while everyone ate and wasn't about to make it worse by making my friends sit while I ate. Birthday dessert was delivered after manager came to table and it took telling her several times before it came. Waiter had already been reminded multiple times. To add insult waiter was nowhere all the time. Had to send other waiters to get him. He never once refilled our glasses or even checked or asked if we wanted refills or anything else. PF Chang's birthday girls favorite restaurant and had been mine. Later found she liked one in fashion valley I didn't even know existed. My plan to make her 86 birthday perfect was a disaster. I am in my 70s and for the first time ever in memory (confirmed by daughter) I did not leave a tip. Have always believed server deserved a tip always. Even if service bad because it's a hard job. Been there, done that. Still upset and embarrassed for my friends. Still debating about posting event on yelp and facebook. My feelings are that people need to be warned."".",92122
394,"4540 La Jolla Village Dr San Diego, CA 92122",Ryan S.,"San Diego, CA",11/15/2013,2,"Friendly, knowledgeable service and attractive atmosphere... Now on to the food. We had a delicious seared tuna appetizer, and yummy hot and sour soup. The mains were not so hot, literally. We had the Korean wings, the green beans, a chicken and broccoli dish and an orange peel shrimp, none of which were hot, and most were barely warm. The fried chicken wings tasted like they had been left soaking in their sauce for an hour, no crispiness left. And some of the dough inside tasted raw. To their credit they took the wings off the bill. In any case, I probably won't be coming back.",92122
395,"4540 La Jolla Village Dr San Diego, CA 92122",Anna R.,"Menifee, CA",12/15/2014,5,"We came here for dinner because it's located in the parking lot of our hotel.I am vegan, Shelly was our server. She went above and beyond to find out what items and sauces were vegan. I had a delicious tofu and mushroom dish with steamed rice. The hot green tea was aromatic and flavorful and comes in a gorgeous black metal engraved pot.My husband ordered the spicy chicken and he too was very pleased with his selection.From the moment we walked in to the second we were getting ready to leave, we felt like VIP customers. Seated in a cozy booth both my husband and myself were impressed with this location. This location is in the same parking lot as our hotel Embassy Suites. It is also located adjacent to the mall. PFChangs has a great location next to everything. Within walking distance if you don't want to get the valet parking.",92122
396,"4540 La Jolla Village Dr San Diego, CA 92122",Anna C.,"Andover, MA",1/1/2017,5,"We had a large crowd for a work Christmas luncheon. They have a room for a large party. The service was exceptional . The appetizers, the entrees, and the desserts were delectable.   I would recommend PF Changs for anybody who likes Asian food.. They also have a separate special menu for people who have a shellfish allergy.  The parking garage is next door anf you can get your ticket validated.  I always enjoy myself when I go here. 2  THUMBS UP.",92122
397,"4540 La Jolla Village Dr San Diego, CA 92122",Craig W.,"San Diego, CA",9/30/2011,3,"I think I have figured it out.  P.F. Chang's is kind of like Starbucks.  It prays to the God of Consistency which, sometimes, is a good thing.  You know what you are going to get.Do I need to repeat the 3,248 Yelpers before me and point out that the food is not authentic?  I hope not.The food is of good quality.  It is pretty good tasting, overall.  It is not great.  It lacks pizzazz.  But it is consistent.  And it is a little pricier than it should be, just like Starbucks. Starbucks coffee is far from being the best.  But it is consistent from Kansas to Mexico City to Morocco.  P.F. Chang's is the same from location to location, too.It serves in a pinch and it's consistent but it's not where you should go if you are looking for something with any hint of originality.",92122
398,"4540 La Jolla Village Dr San Diego, CA 92122",Shannon K.,"Lakeview, Chicago, IL",3/31/2017,1,"If you don't mind a yapping little dog eating from the table in the dining room then this is the place for you! The manager approached the table at our request, only to be told that the dog was a service dog.  The service dogs I have seen eating out are silently laying by their owners feet, which is 100% ok with me as a diner. I am 99.99999% sure this was no service dog. Every time the dog yelped (see what I did there?), everyone in the immediate area turned to look. Very distracting, not to mention unsanitary.  Food was delicious, service was great, but I won't be back.  There has to be a procedure to handle this- other than taking the dog owners word for it that their animal is a service dog.",92122
399,"4540 La Jolla Village Dr San Diego, CA 92122",Maya A.,"El Cajon, CA",12/8/2016,5,"I came in before I had an appointment. They waiter, Jeff, was so kind! Something happened in the kitchen, and they had to remake my food. The manager brought it straight to me and told me my meal is free and gave me a dessert menu and said it was on her! Such great service!",92122
400,"4540 La Jolla Village Dr San Diego, CA 92122",Wanugee N.,"San Francisco, CA",8/23/2011,3,"This PF Chang's, that themed based formula restaurant chain out of Scottsdale, AZ (known for it's large immigrant Chinese population - not!) that adds sugar to nearly every Chinese dish and makes it look like Chef Boyardee made it, is on the edge of the upscale suburb of La Jolla, and amidst the high-rise business area just off La Jolla Village road. The street on the backside is called Executive, so that tells you that this is mostly occupied by business lunchers. Parking is limited to Valet mostly, another hint. And sure enough, we came for a business lunch, the three of us, and at 11 am there was nobody here. But by high Noon, there was a cacophony of gabbing, bottom line biz lunchers and boorish, gossiping and idle La Jolla LOLs (that isn't a texting ""Laugh Out Loud"", it is old school ""Ladies Of Leisure"" in this case).Our waitress seemed a little dazed, as if on Opium. Which reminds me that the British brought Opium from the fields of Pakistan, and sold it to the Chinese via Hong Kong for 100 years to get them hooked on something they needed, because the Chinese had nothing they wanted before that from the Brits, but her Royal Majesty's upper class clamored for fine Chinese Porcelain, Tea, and Silk. The British needed something to trade, so why not get them all hooked on dope, and voila, the trading company and Brits get rich off the imperialization of China!  Plus they wanted to beat the Russians, Americans, and French at getting all the spoils in the Central KIngdom, and since the Chinese wanted nothing from those other Low Fan, addictive drugs was a great choice by those English! So it is with PF Chang's, create a formula of making Americanized Chinese food in a large noisy restaurant with large statues of Horses and Ching Dynasty clay burial soldiers, raise the prices at least 50% over real Chinese dishes, and hire young Caucasian waitresses to ask their white male business counterparts if they would like their ""sauce"" spicy or not (Uh, you mean with the 3 ""sauces"" I can find in any Chinese diner, Soy, Vineager, and Chili Sauce?).Bo Hau, Hsieh Hsieh Ni. No thank you, I would like to make my own ""sauce"" concoction. After our waitress suggested 3 times in a row if we wanted to start with the lettuce wraps, we acquiesced and order them. They weren't bad, but it went down hill from there. My Mapo Tofu, a dish you can order in virtually any CHinese restaurant whether or not it is  on the menu, was dried and look like it came from a microwaved frozen dinner from Chung King. I might tell you this is a good place to bring your Bai Gui business relationships for lunch, but it is too noisy to have a conversation without yelling. At least that part is a little more like going to a real Chinese restaurant for a Cantonese banquet, where everyone seems like they are yelling and you can't hear yourself think!",92122
