,Restaurant,User_Name,Location,Time,Stars,Review,Zip_Code
178,"800 The Shops At Msn Mission Viejo, CA 92691",Kaytlin K.,"Los Angeles, CA",1/28/2015,5,"Even though this place is always packed, they never fail to offer great service! The great thing is, you can come here on a budget and still not spend that much! The appetizers are a good size, and the crab wontons are to die for. The desserts are great as well. I just wish they would bring back the ""mini"" desserts they had so long ago! The staff here is friendly and efficient, and it's located right outside the mall (connected to the mall).",92691
179,"800 The Shops At Msn Mission Viejo, CA 92691",Tim T.,"Rancho Mission Viejo, CA",1/28/2017,4,"The four stars are rating against other P F Chang restaurants.   First the hostesses were very friendly and provided accurate information.  They told us 50 minute wait and they were pretty much right on.  No problem, we had a glass of wine and appetizer at the bar. The restaurant was crazy busy and the bar was short staffed.  The 3 bartenders there were just flying. They had no time for a chit chat with customers.  But I was so impressed that they kept there sense of humor and never acted overwhelmed.   Professionals all the way.  Dinner was good as usual for a P F Chang's and our server was pleasant and friendly. All round good dining experience, good food and a well managed team making one of their crazy nights a pleasant evening for us.",92691
180,"800 The Shops At Msn Mission Viejo, CA 92691",Janelle L.,"Spokane, WA",1/16/2017,5,"Great location and a perfect alternative to the Irvine Spectrum location. The staff are super friendly, the food is so amazing. If you're short on time order online and pickup with a minimal wait.",92691
181,"800 The Shops At Msn Mission Viejo, CA 92691",Gustavo C.,"San Juan Capistrano, CA",9/13/2017,4,"I still like this place but I almost forgot why sometimes I don't eat here anymore. The fry Rice and noodles are awesome but the one thing that doesn't seem to get better is the quality of the checking and beef. The chicken gets hard right away and the beef lacks in flavor. One thing that I really like when I come here and I have waited on twice is Rhea. She is very awesome and quick, she doesn't seem to hesitate every time I asked her for something she does it right away and she comes back quick unlike other waiter/waitress I've had before where they seem to take their sweet time. P.F. Chang does have some really offers when you sign up for their club. They will send coupons and they even have free meals.",92691
182,"800 The Shops At Msn Mission Viejo, CA 92691",Stephen H.,"Ladera Ranch, CA",8/10/2016,1,"This restaurant has gone from bad to worse.  The service is practically non existent.  Of course they need more servers at meal times.  The waiter we had was extremely harassed, he had too many tables and they were spread throughout the restaurant.  The food hasn't changed in quality, still pretty good. It really is not worth visiting PF Changs, even if it does have three Pokemon stops outside.",92691
183,"800 The Shops At Msn Mission Viejo, CA 92691",Stephen W.,"Laguna Niguel, CA",7/3/2017,3,"I have been to this location a few times and just have forgotten to check in, but anyway...The food is good, but the service is always a bit slow. Simple things like refilling water are getting spicy sauce or the sauce trio after asking my server takes far too long, sometimes 10 minutes or more. That is really my only complaint with this specific location.PF Chang in general seems to have reduced their portion sizes and not their prices, but that is not the fault of this specific location.",92691
184,"800 The Shops At Msn Mission Viejo, CA 92691",Eric P.,"San Diego, CA",10/11/2018,5,Like this PF Chang location and dined here for at least 5 times. Service is always great and 80%+ of time food taste is on point. Love the beef and pad Thai I ordered.,92691
185,"800 The Shops At Msn Mission Viejo, CA 92691",NancyMeme Y.,"Laguna Hills, CA",8/18/2018,4,We enjoy going often...food at times is slow but Hosts & Service is attentive..Management team is available..,92691
186,"800 The Shops At Msn Mission Viejo, CA 92691",John T.,"Mission Viejo, CA",3/7/2020,5,pf changs mission viejo is awesome for one  reason only and thats because of devin the bartender!   only reason we come here!!,92691
188,"800 The Shops At Msn Mission Viejo, CA 92691",Claudia A.,"Irvine, CA",2/24/2019,2,"The food at this restaurant is always delicious, but today my experience wasn't very pleasant at the mission viejo brunch, the employee named Sam was really rude he was in a hurry and when we asked him for the bill he just throw it on the table with a very bad attitude!",92691
189,"800 The Shops At Msn Mission Viejo, CA 92691",Chris W.,"La Jolla, CA",5/11/2019,4,"I ordered the GF shrimp in lobster sauce, with sauce on the side.  Really delicious.  The downside was the wait time, which was around 90 min.",92691
190,"800 The Shops At Msn Mission Viejo, CA 92691",Andrew S.,"Birmingham, MI",11/13/2016,4,who doesn't like PF Changs. I simply get the dessert to go. the chocolate cake... it's amazing. I also like the lettuce wraps. But this place is usually busy. Everyone is friendly. I'm confused how to Javiers a 5 star rating and PF changs a 5 star rating all in the same week.,92691
191,"800 The Shops At Msn Mission Viejo, CA 92691",Siobhan M.,"Mission Viejo, CA",9/15/2018,4,"Yummy food. My friend and I had an early dinner yesterday. We got our seats in 2 minutes. Also my friend and I ordered mostly entrees because it was cheaper, so we decided to order a lot of them. The price wasn't too bad. We split the bill, so my bill was around $11.40 plus a tip. Also the food was good, the employees were nice; and friendly. The only downside is that I didn't like being rushed when were trying to decide on what to eat, since the menu was big. Overall,everything was good.",92691
192,"800 The Shops At Msn Mission Viejo, CA 92691",J D.,"Laguna Hills, CA",9/14/2018,1,"Really gone down hill. Shame, it used to be great. Walked out after waiting 1 hour . It was lunch MV was empty ! No service!",92691
193,"800 The Shops At Msn Mission Viejo, CA 92691",Christine B.,"Mission Viejo, CA",1/19/2016,3,"P F Changs seems to be on the slow roll to meh.  Lately it seems like their food is lacking in the flavor department.This visit we had the Tuna tataki with seaweed salad, Orange Peel Chicken and Chicken Coconut Curry.  All of them were ok but none of them were truly outstanding. I seem to remember being impressed with PF Changs and really appreciated that they would make up a custom dipping sauce for you at the table. Those days are now in the past, it seems.Not sure if we'll be returning unless something drastic happens to the menu.",92691
194,"800 The Shops At Msn Mission Viejo, CA 92691",Laura Q.,"Mission Viejo, CA",6/9/2018,2,"I ordered food through DoorDash on Thursday, June 7. The pictures online at both Yelp and DoorDash always looked so good. Perhaps a bit expensive. But good. And I've eaten at PF Chang's before and had enjoyed the food. So I finally decided to order for a friend and myself. Our order included Mongolian Beef, Pad Thai, egg drop soup, hot and sour soup, Chocolate cake and a mango ice tea. All total the order came to $82+ ($58 for the food, $10 delivery charge and service charge for DoorDash, $10 tip for driver and $4 tax). So, not an inexpensive meal. I ordered their mango iced tea for my friend but was brought regular iced tea without any sweeteners or lemon. I don't drink tea and so didn't ask for lemon or sweeteners, so I'll take the blame on that part but not the wrong tea part. The Mongolian Beef was very, very small. Guess it's hard to tell in the pictures but when you order a main dish and pay $18+ for it, I don't think I'm alone in expecting the serving size to be generous. I'll admit it was really quite good. But this was a dinner portion, not a lunch special. The Chicken Pad Thai was terrible! It was dry and tasted just blah. Not what I was expecting for sure. Especially when it's $18+ ($3 extra for the combo of meats, chicken, shrimp and ???). I love Pad Thai, though if I'd never had it before and was eating it for the first time, I likely would not order it anywhere again. Such a disappointment. The soups...hmmm...where to start? The hot and sour soup is usually another one of my favorites but this soup had a bitter taste that overpowered the hot and the sour. Typically this soup is smooth and everything works together for a delicious soup. But not this. Not that this was really expensive but I kept hoping my next spoonful would taste better and that didn't happen. The Egg Drop soup looks delicious and usually is delicious but this was just bland. Not good. Not horrible. Not anything. My friend who loves soup ate barely a quarter cup before giving up on it. He doesn't like spicy which is why I ordered him the Egg Drop soup. The chocolate cake was an unexpected surprise when I took my first bite and loved it. I'm not a huge fan of chocolate or cake. But I'll admit this is good. Really good. And the serving size is enormous. Enough for probably 4-6. I can't eat a lot at one sitting or I don't feel well. I do find it interesting that the cake serving was so big but the actual meals ordered were so very small. Would I eat at PF Changs again? It likely will never be my first choice but if that's where someone else wished to go, I'd go. I would like to point out that the menu, at least on DoorDash, recently changed. I'm not sure if the changes were just for takeouts or for the entire restaurant but I can say that most everything I'd liked is no longer offered and the recipe changes, in my opinion, were not good changes. Why fix it if it's not broken? Bc it's broken now that you fixed it! Will not be ordering delivery again from this restaurant. There are a lot of other choices that have better food and are not as expensive. A waste of $82+. Feeling disappointed.",92691
195,"800 The Shops At Msn Mission Viejo, CA 92691",Esther D.,"Oceanside, CA",8/26/2016,4,"Our server was friendly and our food came quickly. The food was good, although I don't think I'll order the cashew chicken in the future. The restaurant was pretty loud, with a number of families and 2 crying babies.",92691
196,"800 The Shops At Msn Mission Viejo, CA 92691",Trish L.,"Mission Viejo, CA",12/12/2016,4,I'm not big on chains but this is definitely one of the better ones so they get 4 stars on their world. Big menu with the entrees and drinks the star here. Shrimp dishes for me and beef for my partner. Service is always good and the bar fills up fast at this location.,92691
197,"800 The Shops At Msn Mission Viejo, CA 92691",John G.,"Scottsdale, AZ",1/20/2016,4,"Caught up with an old college buddy - nice place to do so - not too noisy, so we could converse.  Tried the honey seared shrimp - it was tasty.  Server was attentive, but not intrusive - perfect.",92691
199,"800 The Shops At Msn Mission Viejo, CA 92691",Dennis C.,"Mission Viejo, CA",6/26/2018,5,"First time here. Service was 5 star. And food was 4.5 star. We had the dry green beans, honey crisp chicken and beef and broccoli with white rice and side of noodles . Food tasted really good a little pricey but quality was good. Our server Celeste was awesome I give her a 5 star. I don't usually give 5 for service , she was really pleasant , when we ask for something she not only came back with what we ask but she provide us with more options. Always a smile on her face she was great .",92691
200,"800 The Shops At Msn Mission Viejo, CA 92691",Sasha M.,"The Lakes, Las Vegas, NV",8/10/2019,5,I came here for lunch today and wanted to review because our server Alli was seriously the best server I've had! She was so sweet and attentive and made mine and my friends experience during lunch so enjoyable! The food was awesome and we will definitely be back and ask for her!,92691
201,"800 The Shops At Msn Mission Viejo, CA 92691",Victor S.,"San Juan Capistrano, CA",2/27/2016,2,"My son chose this spot for his 13th birthday. There were 3 adults and 3 kids. We always choose a couple of appetizers and drinks and the service for this was great. That is where it ended. Our family style entrees began to arrive but we noticed my daughter's kids meal wasn't with the rest of our food. They said it would be right out so we began to eat. 5 minutes then 10 minutes passed. Nothing. Called the manager over and he said it would be right out. Mind you, all she had was chow mein and fruit. 5 minutes then 10 minutes passed. At this we were about done eating and then the her plate came. We asked that it be put in a to-go box. Terrible experience. Chow mein and fruit was all she wanted. 40 minutes!Terrible experience. Manager removed some items from the check but the damage had been done. It shouldn't be that hard.",92691
202,"800 The Shops At Msn Mission Viejo, CA 92691",angie k.,"San Diego, CA",12/26/2015,2,"I love PF Changs. Have been to many locations, usually in San Diego. Came here with family the day after Christmas. Had pretty awful service. Our server was nice. I can't really tell if the bad service was her fault or just issues with kitchen. It just seemed very slow. Our table just couldn't seem to be bussed properly. Even when the guy brought our dinner I had to physically hand him all the dirty dishes as he had no interest in taking them (we had a party of 7). Also all of our dinner was served and we had to wait for plates. Dessert took forever. No refills on drinks. Waitress kept apologizing, but at some point you don't want to hear I'm sorry anymore.",92691
203,"800 The Shops At Msn Mission Viejo, CA 92691",Marisa M.,"Mission Viejo, CA",10/15/2015,2,"Honestly, I only go here because my parents choose to go here. And I will go wherever they want to go because I love them! I know that they love this place but personally I kind of clench of the idea of going here because...Whenever I go here, we always overeat and order way too much than we need. It's because when I go, I go when I'm hungry, which is bad news bears because I will devour anything that's in front of me. I feel like everything I've had here has been too salty and just way too saucy, from the chicken wraps, to the calamari, Chilean sea bass (spinach is drenched in sodium-based sauce). I think I keep eating it because there might be MSG in it which makes me want to eat more and more of it? Whatever it may be I always feel like crap afterwards, my body swells up from all of the sodium in their meals and I get a slight headache. Also, I feel like the taste of the food is never consistent here either. One time it'll be alright, other times it'll just be down-right salty and blegh. I don't really know how this is considered a ""Chinese"" place because...this is not Chinese food. It's totally Americanized and too mainstream.",92691
204,"800 The Shops At Msn Mission Viejo, CA 92691",Hutch H.,"San Clemente, CA",9/20/2015,2,"Been a while since I'd been to Chaing's and will probably be even longer until the next time.The lack of stars is purely for the food and not indicative of the service. Other negative reviews discussed poor service, but our server Jacob was great and very attentive. The chicken lettuce wraps appetizer is still a worthwhile timeless classic, but the joy ended there. Upon reading another review I ordered the Mongolian beef, hold the beef, and substitute shrimp. I only sprinkled a little bit of rice over the shrimp, sauce, and scallions, and it was incredibly salty. My tongue is like a dead snail right now! I thought I was supposed to douse it with rice to dilute it, so I kept adding it, but to no avail. My wife had the Pad Thai, which by contrast was really bland and underwhelming. The chicken pieces looked like they were fried or breaded or something, but it didn't seem worthy of the $15 price tag. The kids meals were only 3.95 including drink, but the plates and serving sizes were pretty small. It's funny because when the kids asked where we going, I told them it was like Panda Express, but nicer. I take it back! Although we had quality service we ended paying over twice as much for lower quality cuisine and unbalanced flavors.",92691
205,"800 The Shops At Msn Mission Viejo, CA 92691",Jennifer C.,"Mission Viejo, CA",4/16/2019,1,If it's possible to not give a star I would. I was looking forward to having a good meal. I was seated right away since the restaurant wasn't busy. After over 10 minutes NO ONE even offered water or said anything to me. What a bad service!!!,92691
206,"800 The Shops At Msn Mission Viejo, CA 92691",Janis S.,"Laguna Niguel, CA",7/4/2019,5,"PF Changs is my favorite Chinese restaurant.  The food and price are great.  It's in Mission Mall.  I do think there any restaurant like it.  I like the eggplant, hot and soup, loman.",92691
207,"800 The Shops At Msn Mission Viejo, CA 92691",Becky M.,"Aliso Viejo, CA",2/15/2018,5,"This place is the bomb!  Always delicious. I had a coupon and went in for take out. The coupon was for dine in only (small print), but the manager honored it anyway! I appreciated that!",92691
208,"800 The Shops At Msn Mission Viejo, CA 92691",Jodi N.,"Laguna Niguel, CA",3/25/2019,3,"I responded to you but never heard back, I sent a second email about a number of other issues. Hope to hear from someone soon.",92691
210,"800 The Shops At Msn Mission Viejo, CA 92691",Josh G.,"Costa Mesa, CA",11/1/2015,1,Don't go here I ended up throwing up in their bathroom because there food is so greasy,92691
211,"800 The Shops At Msn Mission Viejo, CA 92691",Brenda A.,"Lake Forest, CA",4/16/2016,5,I really enjoyed the food and how nice the SE vers were and how fast they worked! Food was delicious and plentiful! It's more of a date night kinda of place though. . I felt awkward in jeans and sandals,92691
212,"800 The Shops At Msn Mission Viejo, CA 92691",Crested G.,"Costa Mesa, CA",3/24/2017,5,"The food here was delicious. It tasted good and fresh! Our server went out of her way to make sure our order was put in during lunch hour! Overall, a great experience!!",92691
213,"800 The Shops At Msn Mission Viejo, CA 92691",Valerie F.,"Mission Viejo, CA",4/17/2018,5,"Just had the best experience here! The food was delicious (northern short ribs, dumplings & chow menu). Seriously so fresh and yummy and the service was amazing!! His welcoming vibe was such a nice change of pace. He was attentive and just all around an awesome server. Thank you Nick!!",92691
214,"800 The Shops At Msn Mission Viejo, CA 92691",Cash M.,"Ladera Ranch, CA",3/5/2016,5,"I love this restaurant at the bar, especially happy hour at the bar.  Excellent food! Seriously everything is wonderful and perfectly prepared and presented.  The drinks are good with compelling prices at happy hour, but the real reason I am giving this establishment five stars is the service I receive at the bar.  It is exceptional and consistently exceptional every time I go, which is now about once a week.  Leon, Leniece, Robert are three of my current favorite servers at the bar, it's alway a top shelf experience.  I love the bar at PF Changs  Mission Viejo Mall!!!Sincerely,Cash McCloy",92691
215,"800 The Shops At Msn Mission Viejo, CA 92691",Susie M.,"Laguna Niguel, CA",5/14/2019,5,"I had a friend offer to buy me dinner and  asked what I usually get and I told him Black pepper chicken and Singapore street noodles as I am gluten free, he ordered and had it delivered to me but did not request that the items be gluten free so I called to see if I was able to eat since he did not specify gluten free.  The manager checked and told me no I could not eat if was not ordered gluten free and then offered to remake both dishes gluten free at no cost to me.  Amazing...will be going back soon!  Great customer service!",92691
216,"800 The Shops At Msn Mission Viejo, CA 92691",Eloisa S.,"San Juan Capistrano, CA",5/2/2019,5,"The male Manager, who served us practised excellent customer service by attending to our orders in a prompt and most professional way. The restaurant was rather busy and we had a short wait but it more than compensated for the good food and service of this gentleman manager.   P. F. Chang has professional servers who are conscious of their need to satisfy their customers.",92691
217,"800 The Shops At Msn Mission Viejo, CA 92691",Val C.,"Aliso Viejo, CA",3/17/2018,4,"Enjoyed Happy Hour on St. Patricks Day! Instead of ordering meals, we tried every appetizer offered. My favorite were the Chicken Lettuce wraps that they are so famous for. Also, the Spicy Cauliflower, and the California Roll and Spicy tuna rolls were very good. I thought the fried green beans were a bit greasy. I would not order those again. The best part was our waiter Ricky. He was very friendly, and extremely nice to us. We also met the manager, James. James was very professional and curious as well. Thank you PF Chang's for a wonderful dinner. Also, I wish that the employees wore name tags. Something seemed missing from the uniform.",92691
218,"800 The Shops At Msn Mission Viejo, CA 92691",Maile N.,"Honolulu, HI",2/4/2014,3,"P.F. Chang's is pretty good Americanized Chinese food.  It's easy to find on the side of the main food court of the The Shops at Mission Viejo and it is a busy, boisterous restaurant where you can seat a medium-large group and catch up with you friends.  We got the prix fixe dinner which includes an appetizer, main and dessert for two people for $40 - not bad, not bad at all!  We were with our food friends and little girl so we shared two of these with a side kids' dish.  We ordered a mix of dumpling soup, sweet and sour soup, chicken lettuce cups, pork dumplings, seafood and beef, plus we had fried bananas to share!  Quite a feast and we couldn't eat it all.  Service was friendly, attentive and patient.",92691
219,"800 The Shops At Msn Mission Viejo, CA 92691",Scott P.,"Costa Mesa, CA",2/26/2016,4,Great food good drinks the broccoli beef was simply amazing. The orange peal chicken was great neededmore spice but that is just preference.,92691
221,"800 The Shops At Msn Mission Viejo, CA 92691",Chris L.,"Laguna Niguel, CA",1/31/2018,5,Walked in to pick up order.. there was a snafoo and they accidentally got order twice.  We had just had a new baby and they gave us BOTH orders and a congratulatory chocolate cake. Manager Kim was awesome! Great customer service. Love P.F. Chang's!!,92691
222,"800 The Shops At Msn Mission Viejo, CA 92691",John D.,"Laguna Niguel, CA",4/11/2019,2,Have successfully and happily dined here for years. Tonight however it was a major disappointment. Slow slow slow service in a not very crowded dining room. Server disappeared for long stretches. Soup came out cold. Really sad way to host a Birthday dinner.,92691
223,"800 The Shops At Msn Mission Viejo, CA 92691",Marylan S.,"Orange County, CA",8/21/2015,5,"To me, 3 star average yelp reviews usually means you're gonna get decent food and service.....but don't expect to cry or slow clap in the midst of eating.  Well.  I think I may have done both the other night. Party of 9 for dinner. Seated and our orders were taken fairly quickly. Great service, too!We ate:Chicken lettuce wraps-get these!Beef lo mein-goodGarlic noodles-my favorite Street noodles-goodCrispy honey shrimp-delicious!Lobster avocado rollCalifornia roll-for the kids Wonton soup-goodOrange peel chicken Oolong Chilean sea bass-awesome!!!Every dish was hot, delicious, and complemented each other.  We ate family style and it was pretty affordable considering the amount and variety.Hands down favorite was the sea bass! Moist, tender, and very upscale for the price ($25.95).  I'd expect to see that dish at Roy's. You need to try this!PF Changs MV, here's your 5 well deserved stars!",92691
224,"800 The Shops At Msn Mission Viejo, CA 92691",Surfer Girl S.,"Costa Mesa, CA",5/20/2015,5,Went to grab a quick bite to eat and I must say that the food and service was great. Cody had a fun and pleasant personality and when I went to tell his manager Jeff he had a great employee and he ended up being super cool too! Had the cashew and almond chicken and it was delish. However the chicken lettuce wraps were the best!We'll be back for sure.,92691
225,"800 The Shops At Msn Mission Viejo, CA 92691",Becky W.,"Dana Point, CA",8/25/2017,5,"I ordered delivery from door dash and an item was missing from my order when it arrived. The delivery person said there was nothing she could do about it and I would have to reorder, which would have been about another hour wait. I called the store directly and the manager James was awesome! He tried to contact door dash for me to request immediate redelivery, and when he wasn't able to reach them, he delivered it himself. PF Changs completely stepped up to the plate to make a disappointing experience into an excellent one. Thank you James!!",92691
226,"800 The Shops At Msn Mission Viejo, CA 92691",Annette M.,"San Clemente, CA",11/5/2017,2,"We were seated promptly and the waiter took our order pretty quickly. Then we rarely saw our waiter. We didn't order anything too unusual:  hot and sour soup, chow mein and beef and broccoli. The soup came 15 minutes later and it was too thick and lukewarm at best. I asked for super hot water to heat it up and make it more palatable.  Then we waited another 40 minutes for the rest.  When we asked about it, the waiter told us they had too many orders for take out. Not really what you wanna hear when you're hangry. We were there for an hour and twenty minutes.  Never going back.  Servers didn't seem to care how long it took. They didn't bother coming by and giving us an update until I stopped one in his tracks.",92691
227,"800 The Shops At Msn Mission Viejo, CA 92691",Judi C.,"Yorba Linda, CA",2/14/2015,5,"Lunch with friends and we arbitrarily chose to meet at PF Chang's in the Mission Viejo Mall.  While we have all had delicious meals at various PF Chang restaurants around, the lunch items we chose yesterday were WAAAY beyond the usual deliciousness!  That being said, the superb flavors of the food were only exceeded in excellence by the service which was provided by server, Jesse.  Courteous, warm, friendly....he embodied the perfect waiter!  While we will for sure go back to that PF Chang's restaurant, it will be very soon because of the service from Jesse!!!PF Chang's knows how to hire really effective personnel!!",92691
228,"800 The Shops At Msn Mission Viejo, CA 92691",Captain P.,"Mission Viejo, CA",3/9/2019,5,"We come here with some regularity, but I guess this is my first ""yelp"".  It was obviously a great experience, given the five stars.  We came for lunch, my favorite eat-out meal.  We started with the pork Dim Sum, and then my wife had the Thai Curry, and I had the Miso Salmon.  Everything was outstanding.  But then the meals are usually good here, not so always the service.  The service this time, provided by Jacqueline, was equally outstanding.  She was pleasant, friendly, and attentive.  By attentive I mean not too in our face, just sort of always showing up when needed.  Just perfect!  Hopefully, we will always get her.  Thanks, Jacqueline, for helping make this a wonderful eating experience.",92691
229,"800 The Shops At Msn Mission Viejo, CA 92691",Nikki R.,"Newport Beach, CA",6/24/2017,5,Just ordered from this location on door dash.  Best experience.  Food is all correct and neatly labeled.  Packed amazing.  I called to ask a question about an allergy and they were so kind.  Kudos to the manger of this awesome location.  Your staff is top notch.  Food is awesome too.  Great!  Thanks guys.,92691
230,"800 The Shops At Msn Mission Viejo, CA 92691",Bob N.,"Mission Viejo, CA",6/10/2015,2,"This PF Chang's had been a family favorite of ours for a while but like other reviews here it is not measuring up anymore.The big red flag is when prices go up but quality and service go down.  Our last 3 visits to this location have yielded food that was not completely cooked, mistakes in our order, and long delays in getting a dish.  Our last 2 meals we had to wait too long for the last dish to come out.  ""It's on the grill""  or ""It's in the wok, it will be right out"" turned into 10-20 minute waits both times.  Most recently, my Mom was in town and her order was literally 20 minutes behind the rest of the food.  We waited politely only to have her food poorly cooked and our food cold.I will give credit to the managers as they made it right each time and we still like PF Chang's food, we just won't be going to this location again any time soon.",92691
232,"800 The Shops At Msn Mission Viejo, CA 92691",Christopher M.,"Laguna Hills, CA",10/29/2017,1,"Just had a terrible experience at the Mission Viejo location.  We ordered take out.  Food was ready 20 minutes later than they said.  When we got there to pick it up they said  it would be ready in ""5, 10, or 20 minutes."" Two of our entrees were missing.  It was chaos.  Their excuse was that they were busy.  Yeah,  not going back to this location.  At least they refunded the order partially.",92691
233,"800 The Shops At Msn Mission Viejo, CA 92691",D. T.,"San Diego, CA",2/10/2017,1,"I love PF Chang's, BUT this PF Chang's in Mission Viejo doesn't even deserve to carry the name.  Yes, the service was that bad!!!  I had been there quite a few times before and NEVER experienced, what I experienced on this particular visit--which also happened to be my birthday. I thought that meeting up with my parents and step sister at this PF Chang's would be a nice place to have dinner to celebrate my birthday.  Boy was I ever wrong!!!  Firstly, they sat my parents at the entrance of the kitchen where there was ALOT of foot traffic, so I asked politely if we could be moved to another table.  Reasonable request, considering I had made a reservation and told them were celebrating a birthday.  Begrudgingly, we were moved to another table where we met our new waiter.  Well, at the immediate moment, when I saw his face gaping towards the floor with MAJOR ATTITUDE, I should have told my family, ""We're leaving..."" but did I heed my gut?? No! Warning to all: When your gut tells you to leave a restaurant because your waiter has major attitude, leave!We proceeded to sit down and ordered something to drink.  After having ordered our drinks, it took FOR-E-VER to have our food ordered and finally delivered to our table. I am not entirely sure if the waiter had to go to China to get our food, but yes, it took that long. When we were so hungry that we basically chewed our arms off and drank all our drinks, I asked the waiter if he could refresh our drinks and then I also asked him, ""Do you happen to know when we will be getting our food as my family is really hungry."" To that he replied, ""Can't you see that I am busy...??!"" Wow! I have never been spoken to like that by wait staff, but maybe this PF Chang's allows this kind of behavior and rudeness. I said, ""Well, I don't know how busy you are, but we are really hungry and you are our waiter...""  He then proceeded to refill my mother's tea glass (with the wrong tea, of course), and gave my step sister more water with ice, when she had asked for no ice in her water. Yay! We're really on a roll with the bad service. FINALLY, ta dah, our food arrives, the food was okay, but after an extremely long wait like that, it should have been damn good! Needless to say, we were grateful to receive any food at all taking into account the service we had already received. Oh, finally, the desert, well, considering it was my birthday, I was hoping to have a nice desert with my family, but that took also an eternity.  At this point, I could not stand it anymore and I spoke to the Manager (something I have never done at a restaurant) in charge and I expressed my discontent of everything that had occurred.  Unfortunately my daughter had already paid the bill and tipped the guy (something I vehemently disagreed with!!!!).  The manager at PF Chang's comped my dinner, as she felt my birthday had been basically ruined--which it was!!!  Thank you very much waiter from PF Chang's!!! May the same happen to you some day!!So, to end my little story, if you wish to go to PF Chang's at the Mission Viejo Mall to celebrate anything memorable, DON'T!!!  Go somewhere else, anywhere else!  This experience left such a bad taste in my mouth, I know it is terrible to say, but I hope that waiter gets fired!  He was rude and incompetent on every level.  If he dislikes his job so much in being a waiter, maybe he should find another job doing something else.",92691
234,"800 The Shops At Msn Mission Viejo, CA 92691",Claudia L.,"Bellflower, CA",9/10/2015,4,"Food here was great. Our waiter was very friendly and offered suggestions on drinks. We had pan fried dumplings, Mongolian beef, honey chicken, fried rice and the egg drop soup. All of which was great. And the cucumber strawberry limeade was very refreshing.",92691
235,"800 The Shops At Msn Mission Viejo, CA 92691",Elle C.,"Orange County, CA",12/14/2014,2,"Well service was pleasant and we didn't get sick after dining here. That's unfortunately the best I can say about the experience. The food was really disappointing. The best thing we had were the lettuce wraps, and they were salty.We also had the pork dumplings which were soggy. The hot and sour soup was salty. The Kung pao chicken was not spicy at all. The  Mongolian beef was simply inedible. So chewy. The cow was done an injustice by being that over cooked.Things really need to step up in quality control, but that will be my last visit nonetheless. Those stars are for the service.",92691
236,"800 The Shops At Msn Mission Viejo, CA 92691",Josie Y.,"Lake Forest, CA",9/21/2014,4,"So P F Chang's is going to be my 300th review, wow!  Well I really like this Mission Viejo location, the staff was attentive and friendly and the ambience is really nice.  I ordered the california rolls to start with and I wasn't sure how much I would be impressed by them but they were pretty good.  I was there for lunch so I took advantage of the great prices they have during that time.  The portion is fairly small and if I didn't start with california rolls I probably would of left hungry.  Overall its your typical P F Changs, a nice spot for lunch if your shopping at the Shops of Mission Viejo.",92691
237,"800 The Shops At Msn Mission Viejo, CA 92691",Talia W.,"Mission Viejo, CA",7/11/2019,1,just walked into this place right past a man in a suit appearing to be in charge and he walked past me several times not asking if I needed help and then just stood there behind me doing his own thing never acknowledging me for like 10 minutes until a server finally noticed me... all I needed was salad dressing. super annoying,92691
238,"800 The Shops At Msn Mission Viejo, CA 92691",Ray V.,"Ladera Ranch, CA",1/22/2015,3,"I really like this place.  I've been coming here for 6+ years.  The food and staff are always consistent.  Even though it's at a mall it's really close to parking and easy to get in and out of.They got bought out a couple of years ago and changed the menu up a bit.  I'm for sure NOT a fan of the new menu.  The things they kept from the old menu I really like and that's pretty much why I keep going back.My favorite is the Spicy Crispy Beef, it's on the secret menu (Chef's Special #9 I think).... anyway it's amazing and thankfully they kept it.If I had to judge it on just my last few visits I'd be giving it 2 stars because the new menu is really weird, but since most of my visits were prior to the new menu I'm giving it an all around 3 stars.",92691
239,"800 The Shops At Msn Mission Viejo, CA 92691",Sue T.,"Irvine, CA",10/29/2016,3,"Absolutely my favorite restaurant... However,  most recent experience last Wednesday very odd. Waiter,  Jordan was rude and very flippant.  We had a couple of high maintenance attendees and he was pretty rude.  Drinks were watered down and the iced tea was TERRIBLE.  We asked for replacement and he was not happy,  arguing and telling us that was how they were supposed to taste? A little coaching might be in order for Jordan..   Or maybe a vacation?",92691
240,"800 The Shops At Msn Mission Viejo, CA 92691",Rona B.,"Lake Forest, CA",8/14/2017,5,Service was exceptional and only exceeded by the food. The deep fried green beans and tempura cauliflower were delicious. It was a very enjoyable meal and I can honestly give it a full 5 stars,92691
